target_id	length	eff_length	est_counts	tpm
ENST00000620756.1	107	27.841	0	0
ENST00000621236.1	107	27.841	0	0
ENST00000612283.1	107	27.841	0	0
ENST00000617512.1	107	27.841	0	0
ENST00000622103.1	107	27.841	0	0
ENST00000615903.1	107	27.841	0	0
ENST00000616830.1	106	27.5893	0	0
ENST00000610987.1	107	27.841	0	0
ENST00000612589.1	107	27.841	0	0
ENST00000620701.1	107	27.841	0	0
ENST00000614774.1	164	54.7618	0	0
ENST00000621107.1	162	53.5504	0	0
ENST00000619524.1	165	55.4027	0	0
ENST00000612176.1	107	27.841	0	0
ENST00000616468.1	107	27.841	0	0
ENST00000620122.1	107	27.841	0	0
ENST00000621753.1	107	27.841	0	0
ENST00000614042.1	107	27.841	0	0
ENST00000613962.1	107	27.841	0	0
ENST00000610860.1	107	27.841	0	0
ENST00000618624.1	107	27.841	0	0
ENST00000615657.1	107	27.841	0	0
ENST00000516570.2	104	27.0179	0	0
ENST00000410416.2	107	27.841	0	0
ENST00000614719.1	107	27.841	0	0
ENST00000516518.2	105	27.3073	0	0
ENST00000612763.1	107	27.841	0	0
ENST00000622163.1	107	27.841	0	0
ENST00000612506.1	104	27.0179	0.05	0.385226
ENST00000619328.1	107	27.841	0	0
ENST00000611407.1	176	62.4848	0	0
ENST00000618083.1	144	44.038	0	0
ENST00000619109.1	164	54.7618	0.1	0.380119
ENST00000572460.1	107	27.841	0	0
ENST00000622286.1	107	27.841	0	0
ENST00000613601.1	104	27.0179	0	0
ENST00000615218.1	107	27.841	0	0
ENST00000612925.1	176	62.4848	0	0
ENST00000621250.1	98	24.7728	0	0
ENST00000618997.1	107	27.841	0	0
ENST00000572849.1	165	55.4027	0	0
ENST00000618851.1	107	27.841	0	0
ENST00000611089.1	107	27.841	0	0
ENST00000516430.2	107	27.841	0	0
ENST00000575271.1	107	27.841	0	0
ENST00000614083.1	180	65.3562	0	0
ENST00000611896.1	176	62.4848	0	0
ENST00000612508.1	107	27.841	0	0
ENST00000617996.1	104	27.0179	0	0
ENST00000610366.1	107	27.841	0	0
ENST00000611062.1	113	29.9337	0	0
ENST00000613955.1	104	27.0179	0.05	0.385226
ENST00000615356.1	107	27.841	0	0
ENST00000610702.1	163	54.1835	0	0
ENST00000614520.1	103	26.7009	0	0
ENST00000621409.1	113	29.9337	0	0
ENST00000616185.1	107	27.841	0	0
ENST00000622869.1	98	24.7728	0	0
ENST00000619058.1	165	55.4027	0	0
ENST00000621035.1	107	27.841	0	0
ENST00000622384.1	107	27.841	0	0
ENST00000612437.1	176	62.4848	0	0
ENST00000610695.1	103	26.7009	0	0
ENST00000574861.1	103	26.7009	0	0
ENST00000614682.1	105	27.3073	0	0
ENST00000619359.1	103	26.7009	0	0
ENST00000613320.1	107	27.841	0	0
ENST00000517091.1	106	27.5893	0	0
ENST00000516364.1	107	27.841	0	0
ENST00000516514.1	107	27.841	0	0
ENST00000516161.1	162	53.5504	0	0
ENST00000516957.1	105	27.3073	0	0
ENST00000516704.1	160	52.3424	0	0
ENST00000516357.1	160	52.3424	0	0
ENST00000516400.1	162	53.5504	0	0
