target_id	length	eff_length	est_counts	tpm
ENST00000620756.1	107	26.4942	0	0
ENST00000621236.1	107	26.4942	0	0
ENST00000612283.1	107	26.4942	0	0
ENST00000617512.1	107	26.4942	0	0
ENST00000622103.1	107	26.4942	0	0
ENST00000615903.1	107	26.4942	0	0
ENST00000616830.1	106	26.1076	0	0
ENST00000610987.1	107	26.4942	0	0
ENST00000612589.1	107	26.4942	0	0
ENST00000620701.1	107	26.4942	0	0
ENST00000614774.1	164	57.5361	0	0
ENST00000621107.1	162	56.3188	0	0
ENST00000619524.1	165	58.3186	0	0
ENST00000612176.1	107	26.4942	0	0
ENST00000616468.1	107	26.4942	0	0
ENST00000620122.1	107	26.4942	0	0
ENST00000621753.1	107	26.4942	0	0
ENST00000614042.1	107	26.4942	0	0
ENST00000613962.1	107	26.4942	0	0
ENST00000610860.1	107	26.4942	0	0
ENST00000618624.1	107	26.4942	0	0
ENST00000615657.1	107	26.4942	0	0
ENST00000516570.2	104	25.3683	0	0
ENST00000410416.2	107	26.4942	0	0
ENST00000614719.1	107	26.4942	0	0
ENST00000516518.2	105	25.6495	0	0
ENST00000612763.1	107	26.4942	0	0
ENST00000622163.1	107	26.4942	0	0
ENST00000612506.1	104	25.3683	0	0
ENST00000619328.1	107	26.4942	0	0
ENST00000611407.1	176	66.4025	0	0
ENST00000618083.1	144	44.8122	0	0
ENST00000619109.1	164	57.5361	0.6	2.21897
ENST00000572460.1	107	26.4942	0	0
ENST00000622286.1	107	26.4942	0	0
ENST00000613601.1	104	25.3683	0	0
ENST00000615218.1	107	26.4942	0	0
ENST00000612925.1	176	66.4025	0	0
ENST00000621250.1	98	23.5349	0	0
ENST00000618997.1	107	26.4942	0	0
ENST00000572849.1	165	58.3186	0	0
ENST00000618851.1	107	26.4942	0	0
ENST00000611089.1	107	26.4942	0	0
ENST00000516430.2	107	26.4942	0	0
ENST00000575271.1	107	26.4942	0	0
ENST00000614083.1	180	69.5098	0	0
ENST00000611896.1	176	66.4025	0	0
ENST00000612508.1	107	26.4942	0	0
ENST00000617996.1	104	25.3683	0	0
ENST00000610366.1	107	26.4942	0	0
ENST00000611062.1	113	28.8143	0	0
ENST00000613955.1	104	25.3683	0	0
ENST00000615356.1	107	26.4942	0	0
ENST00000610702.1	163	56.9533	0	0
ENST00000614520.1	103	24.976	0	0
ENST00000621409.1	113	28.8143	0	0
ENST00000616185.1	107	26.4942	0	0
ENST00000622869.1	98	23.5349	0	0
ENST00000619058.1	165	58.3186	0	0
ENST00000621035.1	107	26.4942	0.25	2.00785
ENST00000622384.1	107	26.4942	0	0
ENST00000612437.1	176	66.4025	0	0
ENST00000610695.1	103	24.976	0	0
ENST00000574861.1	103	24.976	0	0
ENST00000614682.1	105	25.6495	0.5	4.14794
ENST00000619359.1	103	24.976	0	0
ENST00000613320.1	107	26.4942	0	0
ENST00000517091.1	106	26.1076	0	0
ENST00000516364.1	107	26.4942	0	0
ENST00000516514.1	107	26.4942	0	0
ENST00000516161.1	162	56.3188	0	0
ENST00000516957.1	105	25.6495	0	0
ENST00000516704.1	160	54.8736	0	0
ENST00000516357.1	160	54.8736	0	0
ENST00000516400.1	162	56.3188	0	0
ENST00000516346.1	108	26.8587	0	0
ENST00000516663.1	105	25.6495	0	0
ENST00000615132.1	104	25.3683	0	0
ENST00000516032.1	105	25.6495	0	0
ENST00000617976.1	103	24.976	0	0
ENST00000610299.1	107	26.4942	0	0
ENST00000580354.1	100	24.1301	0.142857	1.25975
ENST00000516816.1	164	57.5361	0	0
ENST00000578738.1	103	24.976	0.285714	2.43416
ENST00000580281.1	149	47.8091	0	0
ENST00000584237.1	107	26.4942	0	0
ENST00000517139.1	104	25.3683	0	0
ENST00000611790.1	103	24.976	0	0
ENST00000516872.1	164	57.5361	0	0
ENST00000516659.1	191	78.017	0	0
ENST00000515962.2	104	25.3683	0	0
ENST00000516155.2	62	12.176	0	0
ENST00000516108.1	154	50.9295	0	0
ENST00000516617.1	154	50.9295	0	0
ENST00000572180.1	141	43.186	0	0
ENST00000516494.2	104	25.3683	0	0
ENST00000620968.1	107	26.4942	0	0
ENST00000621978.1	107	26.4942	0	0
ENST00000612108.1	122	33.0589	0.5	3.21827
ENST00000618470.1	111	27.9667	0.5	3.80425
ENST00000629478.1	114	29.283	0	0
ENST00000627793.1	164	57.5361	0	0
ENST00000629966.1	98	23.5349	0	0
ENST00000631612.1	107	26.4942	0	0
ENST00000632886.1	107	26.4942	0	0
ENST00000384056.2	104	25.3683	0	0
ENST00000384746.2	103	24.976	0	0
ENST00000583652.1	100	24.1301	0.142857	1.25975
ENST00000577780.1	107	26.4942	0	0
ENST00000577293.1	100	24.1301	0	0
ENST00000579550.1	107	26.4942	0	0
ENST00000577825.1	148	47.1778	0	0
ENST00000582199.1	148	47.1778	0	0
ENST00000579987.1	149	47.8091	0	0
ENST00000584937.1	144	44.8122	0	0
ENST00000580475.1	164	57.5361	0	0
ENST00000633131.1	107	26.4942	0	0
ENST00000633683.1	107	26.4942	0	0
ENST00000635512.1	103	24.976	0	0
ENST00000584269.1	100	24.1301	0.142857	1.25975
ENST00000584333.1	100	24.1301	0	0
ENST00000583231.1	107	26.4942	0	0
ENST00000579440.1	103	24.976	0.285714	2.43416
ENST00000581325.1	152	49.6505	0	0
ENST00000578062.1	107	26.4942	0	0
ENST00000578081.1	149	47.8091	0	0
ENST00000583575.1	164	57.5361	0	0
ENST00000578508.1	148	47.1778	0	0
ENST00000578102.1	148	47.1778	0	0
ENST00000584076.1	100	24.1301	0.142857	1.25975
ENST00000581785.1	100	24.1301	0	0
ENST00000584993.1	103	24.976	0.285714	2.43416
ENST00000585125.1	147	46.5908	0	0
ENST00000583936.1	147	46.5908	0	0
ENST00000579167.1	149	47.8091	0	0
ENST00000583433.1	107	26.4942	0	0
ENST00000629187.1	64	13.1402	0	0
ENST00000580668.1	100	24.1301	0.142857	1.25975
ENST00000585053.1	100	24.1301	0	0
ENST00000583551.1	107	26.4942	0	0
ENST00000579614.1	103	24.976	0.285714	2.43416
ENST00000579513.1	152	49.6505	0	0
ENST00000584018.1	148	47.1778	0	0
ENST00000581308.1	107	26.4942	0	0
ENST00000579598.1	100	24.1301	0	0
ENST00000581939.1	103	24.976	0.285714	2.43416
ENST00000581728.1	107	26.4942	0	0
ENST00000577618.1	149	47.8091	0	0
ENST00000583333.1	100	24.1301	0.142857	1.25975
ENST00000581846.1	107	26.4942	0	0
ENST00000583133.1	103	24.976	0.285714	2.43416
ENST00000580213.1	149	47.8091	0	0
ENST00000582197.1	107	26.4942	0	0
ENST00000582426.1	147	46.5908	0	0
ENST00000582932.1	100	24.1301	0	0
ENST00000581688.1	147	46.5908	0	0
ENST00000634388.1	108	26.8587	0	0
ENST00000636720.1	104	25.3683	0	0
ENST00000620684.1	176	66.4025	0	0
ENST00000384745.1	107	26.4942	0	0
ENST00000516653.1	101	24.445	0	0
ENST00000391262.1	107	26.4942	0	0
ENST00000516042.1	105	25.6495	0	0
ENST00000411146.1	174	64.8025	1	3.28359
ENST00000391307.1	165	58.3186	0	0
ENST00000365469.1	141	43.186	0	0
ENST00000384369.1	107	26.4942	0	0
ENST00000516163.1	102	24.7653	0	0
ENST00000384075.1	107	26.4942	0	0
ENST00000637157.1	84	18.9284	0	0
ENST00000639198.1	82	18.4527	0	0
ENST00000363343.1	108	26.8587	0	0
ENST00000638544.1	107	26.4942	0	0
ENST00000615686.1	107	26.4942	0	0
ENST00000384060.1	104	25.3683	0	0
ENST00000411092.1	107	26.4942	0	0
ENST00000516438.2	60	11.6977	0	0
ENST00000363970.1	107	26.4942	0	0
ENST00000516690.1	95	22.5322	2	18.8872
ENST00000517119.1	105	25.6495	0	0
ENST00000516588.1	111	27.9667	2	15.217
ENST00000516986.1	93	21.8465	0	0
ENST00000364792.1	103	24.976	0	0
ENST00000458752.1	63	12.7228	0	0
ENST00000459343.1	62	12.176	0	0
ENST00000384195.1	107	26.4942	0	0
ENST00000364383.1	140	42.6534	0	0
ENST00000363397.1	104	25.3683	0	0
ENST00000362511.1	107	26.4942	0	0
ENST00000365528.1	109	27.1759	0	0
ENST00000365563.1	107	26.4942	0	0
ENST00000410554.1	91	21.0566	0	0
ENST00000384085.1	107	26.4942	0	0
ENST00000410859.1	97	23.1359	0	0
ENST00000516699.1	126	35.0788	0	0
ENST00000515944.1	104	25.3683	0	0
ENST00000516526.1	102	24.7653	0	0
ENST00000364285.1	165	58.3186	0	0
ENST00000517143.1	103	24.976	0	0
ENST00000640459.1	107	26.4942	0	0
ENST00000390834.1	107	26.4942	0	0
ENST00000645581.1	104	25.3683	0	0
ENST00000362728.1	107	26.4942	0	0
ENST00000516797.1	99	23.8316	0	0
ENST00000638196.1	107	26.4942	0	0
ENST00000411404.1	190	77.2331	0	0
ENST00000516576.1	104	25.3683	0	0
ENST00000646555.1	107	26.4942	0	0
ENST00000640936.1	107	26.4942	0	0
ENST00000645734.1	107	26.4942	0	0
ENST00000390945.1	109	27.1759	0	0
ENST00000362700.1	106	26.1076	0	0
ENST00000362933.1	107	26.4942	0	0
ENST00000364310.1	107	26.4942	0	0
ENST00000516146.1	107	26.4942	0	0
ENST00000458943.1	161	55.5874	0	0
ENST00000384625.1	110	27.5419	0	0
ENST00000516074.1	71	14.8765	0	0
ENST00000363361.1	144	44.8122	0	0
ENST00000364351.1	143	44.264	0	0
ENST00000384325.1	106	26.1076	0	0
ENST00000384074.1	107	26.4942	0	0
ENST00000459405.1	76	16.4907	0	0
ENST00000516731.1	104	25.3683	0	0
ENST00000516658.1	105	25.6495	0	0
ENST00000516845.1	62	12.176	0	0
ENST00000383983.1	107	26.4942	0	0
ENST00000365316.1	104	25.3683	0	0
ENST00000516282.1	102	24.7653	0	0
ENST00000384429.1	107	26.4942	0	0
ENST00000459331.1	62	12.176	0	0
ENST00000516280.1	125	34.5405	0	0
ENST00000459304.1	62	12.176	0	0
ENST00000364872.1	108	26.8587	0	0
ENST00000362935.1	165	58.3186	0	0
ENST00000642702.1	103	24.976	0	0
ENST00000642786.1	106	26.1076	0	0
ENST00000644437.1	107	26.4942	0	0
ENST00000643176.1	62	12.176	0	0
ENST00000644344.1	106	26.1076	0	0
ENST00000646220.1	111	27.9667	0	0
ENST00000645852.1	107	26.4942	0	0
ENST00000645166.1	103	24.976	0	0
ENST00000516740.1	103	24.976	0	0
ENST00000642968.1	118	31.0382	0	0
ENST00000384474.1	107	26.4942	0	0
ENST00000364151.1	106	26.1076	0	0
ENST00000364502.1	107	26.4942	0	0
ENST00000613107.1	107	26.4942	0	0
ENST00000612550.1	106	26.1076	0	0
ENST00000390914.1	107	26.4942	0	0
ENST00000615943.1	113	28.8143	0	0
ENST00000363573.1	105	25.6495	0	0
ENST00000383888.1	105	25.6495	2	16.5917
ENST00000362825.1	109	27.1759	1	7.82991
ENST00000517100.1	61	11.8639	0	0
ENST00000362378.1	107	26.4942	0	0
ENST00000516176.1	102	24.7653	0	0
ENST00000363813.1	104	25.3683	0	0
ENST00000640947.1	107	26.4942	0	0
ENST00000640667.1	107	26.4942	0	0
ENST00000411355.1	107	26.4942	0	0
ENST00000672203.1	111	27.9667	0	0
ENST00000410507.1	111	27.9667	0	0
ENST00000411348.1	103	24.976	1	8.51955
ENST00000384235.1	107	26.4942	0	0
ENST00000362627.1	173	64.0728	0	0
ENST00000410794.1	178	67.9233	0	0
ENST00000364951.1	139	42.0928	0	0
ENST00000362897.1	107	26.4942	0	0
ENST00000639545.2	107	26.4942	0	0
ENST00000672458.1	104	25.3683	0	0
ENST00000516810.1	97	23.1359	0	0
ENST00000364424.1	107	26.4942	0	0
ENST00000364900.1	104	25.3683	0	0
ENST00000516332.1	98	23.5349	0	0
ENST00000673263.1	103	24.976	0	0
ENST00000391253.1	100	24.1301	0	0
ENST00000516788.1	62	12.176	0	0
ENST00000516826.1	190	77.2331	0	0
ENST00000516294.1	104	25.3683	0	0
ENST00000642234.1	101	24.445	0.5	4.35232
ENST00000384704.1	105	25.6495	0	0
ENST00000384602.1	108	26.8587	1	7.92237
ENST00000383989.1	107	26.4942	0	0
ENST00000384006.1	107	26.4942	0	0
ENST00000384394.1	106	26.1076	0	0
ENST00000384256.1	107	26.4942	0	0
ENST00000458919.1	62	12.176	0	0
ENST00000516602.1	101	24.445	0	0
ENST00000459221.1	62	12.176	0	0
