target_id	length	eff_length	est_counts	tpm
ENST00000620756.1	107	24.9434	0	0
ENST00000621236.1	107	24.9434	0	0
ENST00000612283.1	107	24.9434	0	0
ENST00000617512.1	107	24.9434	0	0
ENST00000622103.1	107	24.9434	0	0
ENST00000615903.1	107	24.9434	0	0
ENST00000616830.1	106	24.824	0	0
ENST00000610987.1	107	24.9434	0	0
ENST00000612589.1	107	24.9434	0	0
ENST00000620701.1	107	24.9434	0	0
ENST00000614774.1	164	49.3272	0	0
ENST00000621107.1	162	48.3207	0	0
ENST00000619524.1	165	49.9522	0	0
ENST00000612176.1	107	24.9434	0	0
ENST00000616468.1	107	24.9434	0	0
ENST00000620122.1	107	24.9434	0	0
ENST00000621753.1	107	24.9434	0	0
ENST00000614042.1	107	24.9434	0	0
ENST00000613962.1	107	24.9434	0	0
ENST00000610860.1	107	24.9434	0	0
ENST00000618624.1	107	24.9434	0	0
ENST00000615657.1	107	24.9434	0	0
ENST00000516570.2	104	24.2367	0	0
ENST00000410416.2	107	24.9434	0	0
ENST00000614719.1	107	24.9434	0	0
ENST00000516518.2	105	24.5479	0	0
ENST00000612763.1	107	24.9434	0	0
ENST00000622163.1	107	24.9434	0	0
ENST00000612506.1	104	24.2367	0	0
ENST00000619328.1	107	24.9434	0	0
ENST00000611407.1	176	56.7879	0	0
ENST00000618083.1	144	39.1406	0	0
ENST00000619109.1	164	49.3272	1	3.62221
ENST00000572460.1	107	24.9434	0	0
ENST00000622286.1	107	24.9434	0	0
ENST00000613601.1	104	24.2367	0	0
ENST00000615218.1	107	24.9434	0	0
ENST00000612925.1	176	56.7879	0	0
ENST00000621250.1	98	22.9827	0	0
ENST00000618997.1	107	24.9434	0	0
ENST00000572849.1	165	49.9522	0	0
ENST00000618851.1	107	24.9434	0	0
ENST00000611089.1	107	24.9434	0	0
ENST00000516430.2	107	24.9434	0	0
ENST00000575271.1	107	24.9434	0	0
ENST00000614083.1	180	59.3241	0	0
ENST00000611896.1	176	56.7879	0	0
ENST00000612508.1	107	24.9434	0	0
ENST00000617996.1	104	24.2367	0	0
ENST00000610366.1	107	24.9434	0	0
ENST00000611062.1	113	26.5568	0	0
ENST00000613955.1	104	24.2367	0	0
ENST00000615356.1	107	24.9434	0	0
ENST00000610702.1	163	48.824	0	0
ENST00000614520.1	103	23.9619	0	0
ENST00000621409.1	113	26.5568	0	0
ENST00000616185.1	107	24.9434	0	0
ENST00000622869.1	98	22.9827	0	0
ENST00000619058.1	165	49.9522	0	0
ENST00000621035.1	107	24.9434	0	0
ENST00000622384.1	107	24.9434	0	0
ENST00000612437.1	176	56.7879	0	0
ENST00000610695.1	103	23.9619	0	0
ENST00000574861.1	103	23.9619	0	0
ENST00000614682.1	105	24.5479	0	0
ENST00000619359.1	103	23.9619	0	0
ENST00000613320.1	107	24.9434	0	0
ENST00000517091.1	106	24.824	0	0
ENST00000516364.1	107	24.9434	0	0
ENST00000516514.1	107	24.9434	0	0
ENST00000516161.1	162	48.3207	0	0
ENST00000516957.1	105	24.5479	0	0
ENST00000516704.1	160	47.2285	0	0
ENST00000516357.1	160	47.2285	0	0
ENST00000516400.1	162	48.3207	0	0
ENST00000516346.1	108	25.1746	0	0
ENST00000516663.1	105	24.5479	0	0
ENST00000615132.1	104	24.2367	0	0
ENST00000516032.1	105	24.5479	0	0
ENST00000617976.1	103	23.9619	0	0
ENST00000610299.1	107	24.9434	0	0
ENST00000580354.1	100	23.417	0.142857	1.09001
ENST00000516816.1	164	49.3272	0	0
ENST00000578738.1	103	23.9619	0	0
ENST00000580281.1	149	41.567	0	0
ENST00000584237.1	107	24.9434	0	0
ENST00000517139.1	104	24.2367	0	0
ENST00000611790.1	103	23.9619	0	0
ENST00000516872.1	164	49.3272	0	0
ENST00000516659.1	191	67.1474	0	0
ENST00000515962.2	104	24.2367	0	0
ENST00000516155.2	62	14.7092	0	0
ENST00000516108.1	154	43.9565	0	0
ENST00000516617.1	154	43.9565	0	0
ENST00000572180.1	141	37.9151	0	0
ENST00000516494.2	104	24.2367	0	0
ENST00000620968.1	107	24.9434	0	0
ENST00000621978.1	107	24.9434	0	0
ENST00000612108.1	122	29.8914	0	0
ENST00000618470.1	111	25.8499	1	6.91198
ENST00000629478.1	114	27.0025	0	0
ENST00000627793.1	164	49.3272	0	0
ENST00000629966.1	98	22.9827	0	0
ENST00000631612.1	107	24.9434	0	0
ENST00000632886.1	107	24.9434	0	0
ENST00000384056.2	104	24.2367	0	0
ENST00000384746.2	103	23.9619	0	0
ENST00000583652.1	100	23.417	0.142857	1.09001
ENST00000577780.1	107	24.9434	0	0
ENST00000577293.1	100	23.417	0	0
ENST00000579550.1	107	24.9434	0	0
ENST00000577825.1	148	41.0919	0	0
ENST00000582199.1	148	41.0919	0	0
ENST00000579987.1	149	41.567	0	0
ENST00000584937.1	144	39.1406	0	0
ENST00000580475.1	164	49.3272	0	0
ENST00000633131.1	107	24.9434	0	0
